,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
0,@BBC,0.128,Sun Mar 25 19:44:01 +0000 2018,0.077,0.821,0.101,"Could this be an answer to global water shortages? ?? This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",1
1,@BBC,-0.7506,Sun Mar 25 19:15:06 +0000 2018,0.286,0.714,0.0,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",2
2,@BBC,0.5719,Sun Mar 25 18:40:04 +0000 2018,0.0,0.837,0.163,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",3
3,@BBC,0.0,Sun Mar 25 18:13:03 +0000 2018,0.0,1.0,0.0,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ??… https://t.co/lFgROYVkv1,4
4,@BBC,0.5267,Sun Mar 25 17:30:07 +0000 2018,0.0,0.815,0.185,"When you're enjoying being single and people just can't deal with it. ?? @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",5
5,@BBC,0.4588,Sun Mar 25 15:03:03 +0000 2018,0.0,0.833,0.167,"????? Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",6
6,@BBC,0.0,Sun Mar 25 14:30:02 +0000 2018,0.0,1.0,0.0,"? We could listen to him speak all day. 

? Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",7
7,@BBC,0.1779,Sun Mar 25 14:09:03 +0000 2018,0.0,0.909,0.091,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ????… https://t.co/uKD9BQWmUi",8
8,@BBC,0.5574,Sun Mar 25 13:03:04 +0000 2018,0.0,0.816,0.184,"??? @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",9
9,@BBC,0.0,Sun Mar 25 12:03:02 +0000 2018,0.0,1.0,0.0,"Weighing just 100g, a newborn panda is one 900th the size of its mum! ?? #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",10
10,@BBC,0.0,Sun Mar 25 10:30:04 +0000 2018,0.0,1.0,0.0,?Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,11
11,@BBC,-0.3612,Sun Mar 25 09:30:15 +0000 2018,0.161,0.839,0.0,"Ever wondered what made you feel moody? It might be your gut.

? https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",12
12,@BBC,0.5719,Sun Mar 25 08:43:31 +0000 2018,0.0,0.764,0.236,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",13
13,@BBC,-0.4019,Sun Mar 25 08:43:26 +0000 2018,0.101,0.899,0.0,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",14
14,@BBC,0.0,Sun Mar 25 08:43:22 +0000 2018,0.0,1.0,0.0,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft ? https://t.co/YaE7fBZamq,15
15,@BBC,-0.25,Sun Mar 25 08:00:12 +0000 2018,0.153,0.743,0.104,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,16
16,@BBC,0.0,Sun Mar 25 07:34:02 +0000 2018,0.0,1.0,0.0,You learn something new every day. Here's how to poo a baby jaguar. ??#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,17
17,@BBC,-0.4215,Sun Mar 25 07:02:00 +0000 2018,0.141,0.859,0.0,When the clocks have gone forward but there's no way you're getting out of bed yet. ?????#DaylightSavings https://t.co/cHBPV3ITsQ,18
18,@BBC,-0.3818,Sat Mar 24 20:34:01 +0000 2018,0.115,0.885,0.0,"""I still see people screaming for help.""

This Sunday at 9pm on @BBCTwo, @REGYATES meets the people whose lives wer… https://t.co/RS16yXF17H",19
19,@BBC,0.4767,Sat Mar 24 20:00:11 +0000 2018,0.0,0.866,0.134,"The story of the last decade of Picasso's life, through the words of family and friends. ?

Picasso's Last Stand |… https://t.co/RyiuI8KgSk",20
20,@BBC,0.128,Sun Mar 25 19:44:01 +0000 2018,0.077,0.821,0.101,"Could this be an answer to global water shortages? ?? This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",21
21,@BBC,-0.7506,Sun Mar 25 19:15:06 +0000 2018,0.286,0.714,0.0,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",22
22,@BBC,0.5719,Sun Mar 25 18:40:04 +0000 2018,0.0,0.837,0.163,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",23
23,@BBC,0.0,Sun Mar 25 18:13:03 +0000 2018,0.0,1.0,0.0,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ??… https://t.co/lFgROYVkv1,24
24,@BBC,0.5267,Sun Mar 25 17:30:07 +0000 2018,0.0,0.815,0.185,"When you're enjoying being single and people just can't deal with it. ?? @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",25
25,@BBC,0.4588,Sun Mar 25 15:03:03 +0000 2018,0.0,0.833,0.167,"????? Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",26
26,@BBC,0.0,Sun Mar 25 14:30:02 +0000 2018,0.0,1.0,0.0,"? We could listen to him speak all day. 

? Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",27
27,@BBC,0.1779,Sun Mar 25 14:09:03 +0000 2018,0.0,0.909,0.091,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ????… https://t.co/uKD9BQWmUi",28
28,@BBC,0.5574,Sun Mar 25 13:03:04 +0000 2018,0.0,0.816,0.184,"??? @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",29
29,@BBC,0.0,Sun Mar 25 12:03:02 +0000 2018,0.0,1.0,0.0,"Weighing just 100g, a newborn panda is one 900th the size of its mum! ?? #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",30
30,@BBC,0.0,Sun Mar 25 10:30:04 +0000 2018,0.0,1.0,0.0,?Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,31
31,@BBC,-0.3612,Sun Mar 25 09:30:15 +0000 2018,0.161,0.839,0.0,"Ever wondered what made you feel moody? It might be your gut.

? https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",32
32,@BBC,0.5719,Sun Mar 25 08:43:31 +0000 2018,0.0,0.764,0.236,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",33
33,@BBC,-0.4019,Sun Mar 25 08:43:26 +0000 2018,0.101,0.899,0.0,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",34
34,@BBC,0.0,Sun Mar 25 08:43:22 +0000 2018,0.0,1.0,0.0,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft ? https://t.co/YaE7fBZamq,35
35,@BBC,-0.25,Sun Mar 25 08:00:12 +0000 2018,0.153,0.743,0.104,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,36
36,@BBC,0.0,Sun Mar 25 07:34:02 +0000 2018,0.0,1.0,0.0,You learn something new every day. Here's how to poo a baby jaguar. ??#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,37
37,@BBC,-0.4215,Sun Mar 25 07:02:00 +0000 2018,0.141,0.859,0.0,When the clocks have gone forward but there's no way you're getting out of bed yet. ?????#DaylightSavings https://t.co/cHBPV3ITsQ,38
38,@BBC,-0.3818,Sat Mar 24 20:34:01 +0000 2018,0.115,0.885,0.0,"""I still see people screaming for help.""

This Sunday at 9pm on @BBCTwo, @REGYATES meets the people whose lives wer… https://t.co/RS16yXF17H",39
39,@BBC,0.4767,Sat Mar 24 20:00:11 +0000 2018,0.0,0.866,0.134,"The story of the last decade of Picasso's life, through the words of family and friends. ?

Picasso's Last Stand |… https://t.co/RyiuI8KgSk",40
40,@BBC,0.128,Sun Mar 25 19:44:01 +0000 2018,0.077,0.821,0.101,"Could this be an answer to global water shortages? ?? This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",41
41,@BBC,-0.7506,Sun Mar 25 19:15:06 +0000 2018,0.286,0.714,0.0,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",42
42,@BBC,0.5719,Sun Mar 25 18:40:04 +0000 2018,0.0,0.837,0.163,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",43
43,@BBC,0.0,Sun Mar 25 18:13:03 +0000 2018,0.0,1.0,0.0,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ??… https://t.co/lFgROYVkv1,44
44,@BBC,0.5267,Sun Mar 25 17:30:07 +0000 2018,0.0,0.815,0.185,"When you're enjoying being single and people just can't deal with it. ?? @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",45
45,@BBC,0.4588,Sun Mar 25 15:03:03 +0000 2018,0.0,0.833,0.167,"????? Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",46
46,@BBC,0.0,Sun Mar 25 14:30:02 +0000 2018,0.0,1.0,0.0,"? We could listen to him speak all day. 

? Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",47
47,@BBC,0.1779,Sun Mar 25 14:09:03 +0000 2018,0.0,0.909,0.091,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ????… https://t.co/uKD9BQWmUi",48
48,@BBC,0.5574,Sun Mar 25 13:03:04 +0000 2018,0.0,0.816,0.184,"??? @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",49
49,@BBC,0.0,Sun Mar 25 12:03:02 +0000 2018,0.0,1.0,0.0,"Weighing just 100g, a newborn panda is one 900th the size of its mum! ?? #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",50
50,@BBC,0.0,Sun Mar 25 10:30:04 +0000 2018,0.0,1.0,0.0,?Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,51
51,@BBC,-0.3612,Sun Mar 25 09:30:15 +0000 2018,0.161,0.839,0.0,"Ever wondered what made you feel moody? It might be your gut.

? https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",52
52,@BBC,0.5719,Sun Mar 25 08:43:31 +0000 2018,0.0,0.764,0.236,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",53
53,@BBC,-0.4019,Sun Mar 25 08:43:26 +0000 2018,0.101,0.899,0.0,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",54
54,@BBC,0.0,Sun Mar 25 08:43:22 +0000 2018,0.0,1.0,0.0,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft ? https://t.co/YaE7fBZamq,55
55,@BBC,-0.25,Sun Mar 25 08:00:12 +0000 2018,0.153,0.743,0.104,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,56
56,@BBC,0.0,Sun Mar 25 07:34:02 +0000 2018,0.0,1.0,0.0,You learn something new every day. Here's how to poo a baby jaguar. ??#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,57
57,@BBC,-0.4215,Sun Mar 25 07:02:00 +0000 2018,0.141,0.859,0.0,When the clocks have gone forward but there's no way you're getting out of bed yet. ?????#DaylightSavings https://t.co/cHBPV3ITsQ,58
58,@BBC,-0.3818,Sat Mar 24 20:34:01 +0000 2018,0.115,0.885,0.0,"""I still see people screaming for help.""

This Sunday at 9pm on @BBCTwo, @REGYATES meets the people whose lives wer… https://t.co/RS16yXF17H",59
59,@BBC,0.4767,Sat Mar 24 20:00:11 +0000 2018,0.0,0.866,0.134,"The story of the last decade of Picasso's life, through the words of family and friends. ?

Picasso's Last Stand |… https://t.co/RyiuI8KgSk",60
60,@BBC,0.128,Sun Mar 25 19:44:01 +0000 2018,0.077,0.821,0.101,"Could this be an answer to global water shortages? ?? This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",61
61,@BBC,-0.7506,Sun Mar 25 19:15:06 +0000 2018,0.286,0.714,0.0,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",62
62,@BBC,0.5719,Sun Mar 25 18:40:04 +0000 2018,0.0,0.837,0.163,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",63
63,@BBC,0.0,Sun Mar 25 18:13:03 +0000 2018,0.0,1.0,0.0,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ??… https://t.co/lFgROYVkv1,64
64,@BBC,0.5267,Sun Mar 25 17:30:07 +0000 2018,0.0,0.815,0.185,"When you're enjoying being single and people just can't deal with it. ?? @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",65
65,@BBC,0.4588,Sun Mar 25 15:03:03 +0000 2018,0.0,0.833,0.167,"????? Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",66
66,@BBC,0.0,Sun Mar 25 14:30:02 +0000 2018,0.0,1.0,0.0,"? We could listen to him speak all day. 

? Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",67
67,@BBC,0.1779,Sun Mar 25 14:09:03 +0000 2018,0.0,0.909,0.091,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ????… https://t.co/uKD9BQWmUi",68
68,@BBC,0.5574,Sun Mar 25 13:03:04 +0000 2018,0.0,0.816,0.184,"??? @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",69
69,@BBC,0.0,Sun Mar 25 12:03:02 +0000 2018,0.0,1.0,0.0,"Weighing just 100g, a newborn panda is one 900th the size of its mum! ?? #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",70
70,@BBC,0.0,Sun Mar 25 10:30:04 +0000 2018,0.0,1.0,0.0,?Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,71
71,@BBC,-0.3612,Sun Mar 25 09:30:15 +0000 2018,0.161,0.839,0.0,"Ever wondered what made you feel moody? It might be your gut.

? https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",72
72,@BBC,0.5719,Sun Mar 25 08:43:31 +0000 2018,0.0,0.764,0.236,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",73
73,@BBC,-0.4019,Sun Mar 25 08:43:26 +0000 2018,0.101,0.899,0.0,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",74
74,@BBC,0.0,Sun Mar 25 08:43:22 +0000 2018,0.0,1.0,0.0,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft ? https://t.co/YaE7fBZamq,75
75,@BBC,-0.25,Sun Mar 25 08:00:12 +0000 2018,0.153,0.743,0.104,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,76
76,@BBC,0.0,Sun Mar 25 07:34:02 +0000 2018,0.0,1.0,0.0,You learn something new every day. Here's how to poo a baby jaguar. ??#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,77
77,@BBC,-0.4215,Sun Mar 25 07:02:00 +0000 2018,0.141,0.859,0.0,When the clocks have gone forward but there's no way you're getting out of bed yet. ?????#DaylightSavings https://t.co/cHBPV3ITsQ,78
78,@BBC,-0.3818,Sat Mar 24 20:34:01 +0000 2018,0.115,0.885,0.0,"""I still see people screaming for help.""

This Sunday at 9pm on @BBCTwo, @REGYATES meets the people whose lives wer… https://t.co/RS16yXF17H",79
79,@BBC,0.4767,Sat Mar 24 20:00:11 +0000 2018,0.0,0.866,0.134,"The story of the last decade of Picasso's life, through the words of family and friends. ?

Picasso's Last Stand |… https://t.co/RyiuI8KgSk",80
80,@BBC,0.128,Sun Mar 25 19:44:01 +0000 2018,0.077,0.821,0.101,"Could this be an answer to global water shortages? ?? This machine creates water out of thin air. 

https://t.co/caz4nXMJg5",81
81,@BBC,-0.7506,Sun Mar 25 19:15:06 +0000 2018,0.286,0.714,0.0,"Tonight, @regyates meets people whose lives have been devastated by the Grenfell fire. 

Reggie Yates: Searching fo… https://t.co/HPgtcZuHte",82
82,@BBC,0.5719,Sun Mar 25 18:40:04 +0000 2018,0.0,0.837,0.163,"Tonight, @mcgregor_ewan and @McgColin celebrate the centenary of the Royal Air Force. 

RAF at 100 with Ewan and Co… https://t.co/nF2iwBP51b",83
83,@BBC,0.0,Sun Mar 25 18:13:03 +0000 2018,0.0,1.0,0.0,The first ever statue of David Bowie has been unveiled in the town where he debuted Ziggy Stardust. ??… https://t.co/lFgROYVkv1,84
84,@BBC,0.5267,Sun Mar 25 17:30:07 +0000 2018,0.0,0.815,0.185,"When you're enjoying being single and people just can't deal with it. ?? @kathbum #LiveAtTheApollo 

https://t.co/byHMHWyhPq",85
85,@BBC,0.4588,Sun Mar 25 15:03:03 +0000 2018,0.0,0.833,0.167,"????? Welcome to Tangier Island, the tiny US island where people speak with a British accent.… https://t.co/1RoM285gRJ",86
86,@BBC,0.0,Sun Mar 25 14:30:02 +0000 2018,0.0,1.0,0.0,"? We could listen to him speak all day. 

? Sir David Attenborough's voice was just as iconic in the 60s as it is t… https://t.co/zYi3oK5C13",87
87,@BBC,0.1779,Sun Mar 25 14:09:03 +0000 2018,0.0,0.909,0.091,"Predictions suggest a build-up of about 80,000 tonnes of plastic in the Pacific Ocean is growing rapidly. ????… https://t.co/uKD9BQWmUi",88
88,@BBC,0.5574,Sun Mar 25 13:03:04 +0000 2018,0.0,0.816,0.184,"??? @prattprattpratt stars as a happy-go-lucky hero who joins forces with an unlikely group of aliens. 

Guardians… https://t.co/B9W7kRZ1Qz",89
89,@BBC,0.0,Sun Mar 25 12:03:02 +0000 2018,0.0,1.0,0.0,"Weighing just 100g, a newborn panda is one 900th the size of its mum! ?? #DavidAttenboroughsNaturalCuriosities https://t.co/nKLQh03DJs",90
90,@BBC,0.0,Sun Mar 25 10:30:04 +0000 2018,0.0,1.0,0.0,?Meet SoFi - the soft robot fish developed by MIT to swim among real fish in coral reefs and around the ocean to he… https://t.co/HDa7q7WsHf,91
91,@BBC,-0.3612,Sun Mar 25 09:30:15 +0000 2018,0.161,0.839,0.0,"Ever wondered what made you feel moody? It might be your gut.

? https://t.co/l8oMv5gPN2 https://t.co/vq2yhtBOAn",92
92,@BBC,0.5719,Sun Mar 25 08:43:31 +0000 2018,0.0,0.764,0.236,"RT @BBCScotland: Up your brunch game with perfect poached eggs.

via @bbcthesocial https://t.co/1imXNeOZ9d",93
93,@BBC,-0.4019,Sun Mar 25 08:43:26 +0000 2018,0.101,0.899,0.0,"RT @bbcweather: #Winter may not be done with us yet, as colder continental air fights back against milder maritime air across the UK this w…",94
94,@BBC,0.0,Sun Mar 25 08:43:22 +0000 2018,0.0,1.0,0.0,RT @BBCSport: A simply astonishing confession from Australia captain Steve Smith and batsman Cameron Bancroft ? https://t.co/YaE7fBZamq,95
95,@BBC,-0.25,Sun Mar 25 08:00:12 +0000 2018,0.153,0.743,0.104,A woman who drinks 30 cans a day says her addiction to energy drinks is worse than gambling.… https://t.co/d11ATW0F0f,96
96,@BBC,0.0,Sun Mar 25 07:34:02 +0000 2018,0.0,1.0,0.0,You learn something new every day. Here's how to poo a baby jaguar. ??#BigCatsAboutTheHouse https://t.co/Eg5rF1414b,97
97,@BBC,-0.4215,Sun Mar 25 07:02:00 +0000 2018,0.141,0.859,0.0,When the clocks have gone forward but there's no way you're getting out of bed yet. ?????#DaylightSavings https://t.co/cHBPV3ITsQ,98
